id,visitAreaNm,radNmAddr,visitAreaTypeCd,hashtags,time,contact,info,fare,description,imageUrl
CNTS_000000000021375,제주기독교순례길,제주특별자치도 제주시 애월읍 금성하안길 3,역사유적지,#영혼의안식 #평온한산책 #마음의평화 #명상의시간 #조용한감동 #자연과함께 #내면의여행 #치유의순간 #시간의흔적 #성스러운공간 #자아성찰 #고요한풍경 #영적인여정 #사색의시간 #마음의쉼터,,,,,"안녕하세요! 제주기독교순례길에 오신 것을 환영합니다. 이곳은 아름다운 자연과 깊은 신앙이 어우러진 특별한 장소입니다. 숲길을 따라 걷다 보면 평온한 마음과 힐링을 경험하실 수 있습니다. 순례길 곳곳에는 기독교 역사를 간직한 작은 교회와 기념비들이 자리하고 있어, 신앙의 의미를 되새기기에 좋습니다. 또한, 매력적인 풍경과 함께하는 산책은 몸과 마음을 모두 치유해드립니다. 제주기독교순례길에서 특별한 영적 여정을 경험해보세요. 행복한 여행 되시길 바랍니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/82313ba5-4d5d-4a2a-bddd-1624b74e7e0a.jpg
CNTS_200000000014212,제주기와,제주특별자치도 제주시 애월읍 광령남4길 45-1,테마파크,#아늑한분위기 #평온한시간 #기와집의멋 #전통의아름다움 #자연속힐링 #편안한쉼터 #고즈넉한느낌 #조용한휴식 #자연과함께 #기와의향기 #여유로운시간 #정겨운분위기 #감성적인경험 #전통과현대의조화 #마음의안식처,"['평일: 09:00~18:00', '주말: 09:00~18:00']",(+82) 0507-1362-7515,"공용주차장,화장실,무료 WIFI",,"제주기와는 전통 한옥의 아름다움을 간직한 특별한 공간입니다. 이곳에서는 제주 고유의 멋과 현대적인 감각이 조화를 이루는 독특한 분위기를 경험하실 수 있습니다. 정성껏 준비된 다채로운 한식 요리는 물론, 제주 자연의 정취를 느낄 수 있는 아름다운 정원이 여행의 즐거움을 더해줍니다. 고즈넉한 전통 한옥에서 소중한 사람들과 함께 특별한 시간을 보내보세요. 제주기와에서의 하루는 잊지 못할 추억으로 남을 것입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/06/05fb4efe-019e-4e25-95a9-5e2e67bb7999.jpg
CNTS_000000000022855,제주농업학교 옛터,제주특별자치도 제주시 전농로 100,역사유적지,#역사의흔적 #평온한시간 #옛정취 #마음의안식처 #고즈넉한분위기 #자연과역사 #과거를느끼다 #고풍스러운 #차분한여행 #추억의장소 #조용한휴식 #감동적인순간 #문화의향기 #역사탐방 #정겨운장소,,,,,"제주농업학교 옛터는 제주도의 역사와 자연을 동시에 느낄 수 있는 특별한 여행지입니다. 이곳은 과거 제주 농업의 중심지로, 지금은 그 시대의 흔적을 고스란히 간직한 고풍스러운 장소입니다. 울창한 나무와 평화로운 풍경 속에서 산책을 즐기며 제주의 농업 역사를 체험해보세요. 옛 건물들은 당시의 건축 양식을 엿볼 수 있는 좋은 기회가 될 것입니다. 가족, 친구와 함께 소중한 추억을 쌓기에 더없이 좋은 곳입니다. 자연과 역사가 어우러진 이곳에서 특별한 하루를 보내시길 권해드립니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6cb689f3-abad-4067-967e-1dc037188b08.jpg
CNTS_200000000007941,제주다,제주특별자치도 제주시 애월읍 납읍남로 65,자연관광지,#평온한바다 #자연속의힐링 #여유로운시간 #푸른하늘 #맑은공기 #자연과함께 #바다의속삭임 #일상의탈출 #바다의매력 #힐링여행 #자연의품속에서 #바람과함께 #평화로운풍경 #마음의안식 #자연의소리,,(+82) 010-7644-0391,,,"'제주다'는 제주도의 아름다운 자연과 문화를 한눈에 즐길 수 있는 특별한 장소입니다. 이곳에서는 제주 전통 건축물과 현대적인 디자인이 조화를 이루어 독특한 분위기를 자아냅니다. 다양한 체험 프로그램과 전시가 마련되어 있어 제주도의 매력을 더 깊이 느낄 수 있습니다. 특히, 계절마다 변화하는 풍경과 함께하는 야외 정원은 방문객들에게 큰 인기를 끌고 있습니다. 제주도의 참모습을 경험하고자 하는 분들께 '제주다'를 적극 추천드립니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/29/1cfdcd77-a93b-4725-86f5-5e3c4ea3659d.jpg
CNTS_000000000022900,제주다이브 체험다이빙,제주특별자치도 서귀포시 월드컵로 84,레저스포츠,#모험의바다 #심해탐험 #바닷속여행 #수중세계 #미지의경험 #심해미스터리 #환상적인풍경 #해양생태계 #수중자연 #해양모험 #물속탐험 #바다속마법 #물고기친구들 #수중모험 #심해탐험가,,(+82) 064-739-3333,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설",,"제주다이브 체험다이빙은 제주도의 아름다운 해양 생태계를 직접 탐험할 수 있는 특별한 기회를 제공합니다. 맑고 투명한 제주 바다에서 다양한 해양 생물들과 함께하는 다이빙은 잊지 못할 추억을 선사합니다. 초보자부터 전문가까지 모두를 위한 맞춤형 프로그램이 준비되어 있어, 안전하고 즐거운 다이빙 경험을 보장합니다. 숙련된 강사들의 친절한 안내와 최신 장비는 편안한 다이빙을 도와드리며, 다이빙 후에는 주변의 아름다운 자연 경관을 즐기며 힐링할 수 있습니다. 제주다이브 체험다이빙에서 특별한 해양 모험을 시작해보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f8581642-6609-4784-8c01-e5399a065665.jpg
CNTS_200000000014211,제주댕댕스푼,제주특별자치도 제주시 구좌읍 동복로 5,테마파크,#아늑한분위기 #편안한휴식 #따뜻한환대 #순수한기쁨 #힐링카페 #풍경속쉼터 #자연과함께 #포근한시간 #마음의안식처 #감성여행 #정겨운공간 #소소한행복 #자연속커피 #여유로운시간 #특별한순간,"['평일: 11:00~18:00', '주말: 11:00~18:00']",(+82) 0507-1319-4710,"공용주차장,화장실,무료 WIFI,흡연구역",,"제주댕댕스푼은 제주의 자연과 어우러진 특별한 카페로, 반려견과 함께 행복한 시간을 보낼 수 있는 곳입니다. 이곳에서는 다양한 종류의 커피와 디저트를 즐기실 수 있으며, 넓고 아늑한 실내외 공간이 마련되어 있어 편안한 시간을 보내실 수 있습니다. 특히, 반려견을 위한 놀이터와 편의시설이 잘 갖추어져 있어 반려견과의 소중한 추억을 만들기에 최적의 장소입니다. 제주도의 아름다운 풍경을 배경으로 여유로운 시간을 보내며, 사랑하는 반려견과 함께 특별한 추억을 만들어 보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/2fd56485-8c7a-4e62-ad0b-80c2c3ec16ba.jpg
CNTS_200000000010293,제주도공방노꼬메,제주특별자치도 제주시 동문로21길 19-2,"전시회, 박물관 등 문화시설",#창의력충전 #감각적인시간 #손끝에서전해지는감동 #정서적힐링 #예술에몰입 #만족스러운경험 #조용한행복 #고요한즐거움 #작품속으로 #마음의위안 #정성가득한공방 #작은행복 #편안한공간 #감성충만 #예술적영감,"['평일: 10:00~20:00', '주말: 10:00~20:00']",(+82) 0507-1391-0372,"현금결제,카드결제,화장실,무료 WIFI,편의점,음료대","유료,50,000","제주도공방노꼬메에 오신 것을 환영합니다. 이곳은 제주도의 전통과 현대적 감각이 어우러진 특별한 공간입니다. 다양한 수공예품과 예술 작품들이 전시되어 있어, 제주 고유의 문화를 깊이 느낄 수 있습니다. 또한, 직접 체험할 수 있는 공방 프로그램도 마련되어 있어, 소중한 추억을 만들기에 좋습니다. 여유로운 분위기 속에서 창의력을 발휘하며, 특별한 제주 여행의 한 페이지를 장식해 보세요. 방문하시면 따뜻한 환대와 함께 제주도의 진정한 아름다움을 만나실 수 있을 겁니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202006/18/9f6fc978-f1e9-4df4-b600-43cf286d419e.jpg
CNTS_000000000019475,제주레이크힐스컨트리클럽,제주특별자치도 서귀포시 산록남로 1391 (중문동),레저스포츠,#환상적인풍경 #여유로운시간 #자연속의평화 #탁트인전망 #청량한공기 #마음의안식 #자연과함께 #힐링여행 #기분좋은여유 #눈부신경관 #초록의향연 #마음의여유 #자연치유 #행복한긴장 #자연의경이,"['평일: 06:00~19:00', '주말: 06:00~19:00']",(+82) 064-738-8858,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,"제주레이크힐스컨트리클럽은 제주도의 아름다움을 만끽할 수 있는 최고급 골프클럽입니다. 이곳에서 골프를 즐기며 눈앞에 펼쳐지는 푸른 바다와 한라산의 장엄한 풍경을 동시에 감상하실 수 있습니다. 클럽에서는 다양한 시설과 편의 서비스를 제공하여 방문객들이 편안하게 휴식을 취할 수 있도록 도와드립니다. 또한, 인근에는 다채로운 관광 명소와 맛집이 있어 골프 외에도 다양한 제주도를 경험하실 수 있습니다. 제주레이크힐스컨트리클럽에서 특별한 제주 여행을 만끽해보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/02/af5567dc-166a-4937-9d60-dc029619d666.jpg
CNTS_300000000016021,제주만주,제주특별자치도 제주시 애월읍 일주서로 6707 (신엄리) 1층,자연관광지,#평화로운분위기 #오감만족 #자연속힐링 #고즈넉한시간 #자연의소리 #여유로운시간 #풍경감상 #마음의안식처 #자연과하나됨 #힐링여행 #감성여행 #조용한쉼터 #평온한하루 #자연속평화 #힐링스팟,"['평일: 09:00~20:00', '주말: 09:00~20:00']",(+82) 064-799-0559,"공용주차장,현금결제,카드결제",,"'제주만주'는 제주도의 아름다움과 맛을 동시에 즐길 수 있는 특별한 장소입니다. 이곳에서는 신선한 재료를 사용한 다양한 전통 만주를 맛보실 수 있습니다. 만주와 어울리는 차 한 잔과 함께 여유로운 시간을 보내며, 제주도의 독특한 분위기를 만끽해보세요. 내부는 아늑하고 편안한 분위기로 꾸며져 있어, 여행 중에 잠시 쉬어가기에도 안성맞춤입니다. 제주만주에서의 특별한 경험이 여러분의 제주 여행을 더욱 풍성하게 만들어드릴 것입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/07/052d73b0-09df-4961-ab95-1c84a1ead21e.jpg
CNTS_000000000022226,제주문예회관,제주특별자치도 제주시 동광로 69,"전시회, 박물관 등 문화시설",#문화예술의향연 #창작의영감 #예술적충만 #감성의파노라마 #문화의심장 #예술의성지 #창조적분위기 #예술적감흥 #문화의향기 #예술혼의울림 #문예의정수 #창작의열기 #문화적즐거움 #예술의향유 #예술과문화의만남,,(+82) 064-710-7632,공용주차장,,"제주문예회관은 제주의 풍부한 문화와 예술을 경험할 수 있는 대표적인 장소입니다. 다양한 공연과 전시가 열리는 이곳에서는 제주만의 독특한 예술적 감성을 느낄 수 있습니다. 연극, 음악회, 미술 전시 등 다양한 프로그램이 매달 새롭게 준비되어 있어 방문 시마다 색다른 감동을 선사합니다. 현대적인 시설과 아늑한 분위기 속에서 예술을 만끽하며 여유로운 시간을 보내실 수 있습니다. 또한, 근처에는 아름다운 자연 경관과 다양한 관광지가 있어 하루 종일 즐거운 여행을 계획하실 수 있습니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/31afe1b0-249a-47c9-9371-fd092ef9ecaf.jpg
CNTS_200000000009863,제주미래교육연구원 과학탐구체험장,제주특별자치도 제주시 산록북로 421,"전시회, 박물관 등 문화시설",#호기심자극 #교육적인여행 #지식탐험 #놀라운발견 #과학의세계 #창의력증진 #미래상상 #지적모험 #흥미진진한경험 #학습의기쁨 #지식의향연 #신비한체험 #탐구정신 #배움의즐거움 #과학적호기심,"['평일: 10:00~17:00', '주말: 10:00~17:00']",(+82) 064-710-0800,,무료,"제주미래교육연구원 과학탐구체험장은 제주도에서 과학에 대한 호기심을 마음껏 펼칠 수 있는 매력적인 공간입니다. 이곳에서는 다양한 실험과 체험을 통해 과학의 원리를 쉽게 이해할 수 있으며, 아이들과 어른 모두가 즐길 수 있는 다채로운 프로그램이 마련되어 있습니다. 특히, 최신 기술과 혁신적인 교육 방법을 접목한 체험 활동은 방문객들에게 새로운 배움과 재미를 동시에 선사합니다. 제주를 방문하신다면 이 특별한 체험장을 꼭 방문해보시길 추천드립니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202002/20/3ae59bdc-e71b-4f6c-ba27-dd390a99393d.JPG
CNTS_200000000013598,제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-38,자연관광지,#자연의품속에서 #평온한시간 #고요한풍경 #자연의숨결 #힐링여행 #자연과함께 #잔잔한행복 #맑은공기 #아름다운자연 #자연속여유 #마음의안식 #편안한쉼터 #자연친화 #청정지역 #마음의평화,,(+82) 01072721888,,,"제주베스트힐은 천혜의 자연경관과 평화로운 분위기로 가득한 힐링 명소입니다. 화려한 꽃과 나무가 어우러진 정원을 거닐며 여유로운 시간을 보낼 수 있으며, 맑고 청명한 하늘 아래 펼쳐진 풍경은 마음을 편안하게 해줍니다. 또한, 다양한 체험 프로그램과 휴식 공간이 마련되어 있어 가족, 친구 또는 연인과 함께 특별한 추억을 쌓기에 더없이 좋습니다. 제주베스트힐에서 일상에서 벗어나 자연과 함께하는 소중한 시간을 만끽해 보시길 바랍니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202207/07/2fe4b601-7a9f-4167-a7b4-ccea2b6ce2dc.jpg
